age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,salary
56,0,2,0,1,2,0,1,40,0,1
27,0,9,2,4,3,0,0,40,0,1
47,0,4,0,7,0,4,0,35,0,1
19,0,9,2,2,3,0,1,30,0,1
28,1,8,1,2,5,0,0,30,0,1
43,0,6,0,8,2,0,1,40,0,1
63,4,10,1,4,3,0,0,35,0,1
25,0,9,1,6,1,1,0,40,15,1
35,1,9,2,7,1,0,1,40,0,0
20,0,9,2,6,1,0,0,40,0,1
48,0,6,0,3,2,0,1,70,0,1
30,4,13,2,5,3,4,0,40,5,1
31,0,13,0,5,2,0,1,40,0,0
20,0,9,2,3,1,1,0,24,15,1
57,5,14,0,5,2,0,1,50,0,0
41,0,11,0,8,0,0,0,44,0,0
33,0,9,1,8,4,0,0,40,0,1
27,0,11,0,9,2,0,1,40,0,1
34,0,9,0,9,2,0,1,60,0,0
22,0,6,2,1,3,0,1,30,0,1
50,0,12,0,4,0,4,0,40,0,0
40,1,13,0,5,2,0,1,45,0,0
37,0,9,0,1,2,0,1,51,0,1
53,0,14,0,4,2,0,1,55,0,0
38,1,10,0,7,2,0,1,40,0,0
25,5,9,2,5,3,0,1,40,0,1
51,0,9,0,1,2,4,1,40,0,1
18,0,10,2,2,1,0,1,16,0,1
41,0,7,0,6,2,0,1,40,0,0
33,0,9,2,8,5,0,0,40,0,1
33,0,13,2,3,3,0,0,40,0,1
67,5,10,0,10,2,0,1,40,0,1
47,1,9,0,4,2,0,1,50,0,0
24,0,10,2,7,3,0,1,40,0,1
32,4,4,0,2,2,0,1,40,0,1
29,0,9,2,2,5,0,0,40,20,1
25,0,11,2,3,3,0,1,45,0,1
33,0,10,1,8,3,0,0,40,0,1
55,0,13,0,1,2,0,1,40,0,1
31,0,10,0,3,2,0,1,40,0,0
32,4,14,0,5,2,0,1,50,0,1
18,0,9,2,12,1,0,1,3,0,1
36,0,9,1,8,5,0,0,50,0,1
58,0,9,4,8,3,0,0,27,0,1
34,0,14,0,4,2,0,1,50,0,0
19,0,7,2,6,3,0,1,40,0,1
21,0,9,2,8,5,4,0,40,0,1
36,2,9,2,9,3,0,1,50,0,1
37,0,13,0,5,0,4,0,40,0,0
43,0,9,0,7,0,4,0,21,37,1
52,5,13,0,12,2,0,1,40,0,1
43,0,10,1,5,5,0,0,38,0,1
22,0,9,2,2,1,0,1,40,0,1
57,0,3,1,10,5,0,1,40,0,1
37,0,12,2,8,3,0,0,40,0,1
39,0,10,1,3,5,1,0,38,0,1
54,0,10,0,3,2,0,1,40,0,0
27,0,12,2,2,3,0,1,40,0,1
21,0,9,2,8,3,0,0,35,0,1
65,0,10,3,8,3,0,0,38,0,1
30,0,10,0,2,0,0,0,40,0,1
22,0,5,2,7,3,0,0,40,0,1
26,0,13,0,3,2,0,1,50,0,1
25,0,7,3,1,1,0,1,40,0,1
47,0,11,0,4,2,0,1,50,0,0
23,0,12,2,2,1,0,1,60,0,1
42,0,9,0,3,2,4,1,40,0,0
39,1,10,2,1,3,1,1,30,0,1
55,0,16,0,4,2,0,1,60,0,0
24,5,14,5,5,3,1,0,10,11,1
53,0,9,0,1,2,0,1,40,0,0
44,0,7,3,2,5,4,0,60,0,1
40,0,9,3,10,5,4,0,40,0,1
48,0,10,0,1,2,0,1,40,0,0
26,0,11,3,8,5,0,0,35,0,1
22,0,9,2,3,1,0,0,40,0,1
43,0,9,1,4,3,0,0,40,0,1
37,4,9,0,2,0,0,0,25,0,1
30,0,9,0,1,2,1,1,40,25,1
41,0,9,0,3,2,2,1,50,0,1
38,0,15,0,5,2,0,1,60,0,0
42,1,9,0,9,2,0,1,50,0,1
20,0,9,2,10,1,4,1,40,0,1
36,0,13,1,8,3,0,0,40,0,1
32,3,11,2,5,4,1,1,40,0,1
27,0,13,0,4,2,0,1,40,0,0
25,5,10,1,12,4,0,1,45,0,1
40,0,14,2,4,3,0,1,40,0,1
49,0,13,0,4,2,0,1,45,0,0
17,0,7,2,2,1,0,0,16,0,1
29,0,9,2,3,5,0,0,40,0,1
47,0,15,0,5,2,1,1,55,27,0
24,1,10,3,6,1,0,1,45,0,1
29,0,9,2,1,3,0,1,40,0,1
45,0,10,0,8,0,0,0,24,4,0
30,0,8,0,1,2,0,1,50,0,1
19,0,10,2,8,1,0,1,20,0,1
59,0,6,0,10,2,0,1,40,0,0
47,0,4,5,2,5,0,0,30,0,1
41,0,10,0,0,2,4,1,40,0,1
28,0,12,2,5,1,0,1,40,23,1
46,0,12,0,1,2,0,1,40,0,0
40,1,10,0,1,2,0,1,60,0,1
66,5,6,1,2,3,4,0,40,0,1
44,1,10,2,1,1,0,1,12,0,1
58,1,9,0,4,2,0,1,60,0,0
21,0,4,2,2,4,0,1,48,20,1
59,0,5,4,2,5,4,0,40,0,1
35,4,10,0,2,2,0,1,40,0,1
45,0,5,0,8,2,4,1,40,0,0
30,0,9,0,10,2,0,1,40,0,1
33,0,9,2,6,3,4,1,40,18,1
26,0,10,2,3,3,0,0,15,0,1
48,0,10,3,3,5,4,0,35,0,1
31,0,9,2,3,1,1,0,40,0,1
36,0,9,0,4,2,0,1,45,0,1
48,0,9,1,5,5,0,0,38,0,1
30,0,9,0,1,2,0,1,40,0,1
33,0,9,0,6,2,0,1,50,0,0
53,0,13,0,4,2,0,1,45,0,0
38,0,10,0,10,2,0,1,50,0,0
34,0,10,2,2,3,0,1,50,0,1
45,0,13,0,3,2,0,1,52,0,0
33,4,11,0,5,2,0,1,60,0,1
35,0,11,0,1,0,0,0,44,0,1
22,0,9,2,6,1,4,1,40,0,1
35,0,9,1,2,5,0,0,30,0,1
45,0,9,0,5,2,2,1,8,0,1
17,0,7,2,9,1,0,1,45,0,1
50,0,9,0,4,2,0,1,45,0,1
38,4,13,0,5,2,0,1,50,0,0
33,0,10,0,1,2,0,1,50,0,0
25,0,13,2,3,3,0,0,50,0,1
64,0,9,0,1,2,0,1,40,0,1
62,1,10,0,4,2,0,1,10,0,1
32,0,9,0,0,2,0,1,60,0,0
17,0,7,2,3,1,0,1,20,0,1
61,0,9,0,1,2,0,1,55,0,1
40,5,16,2,5,3,4,0,40,0,1
21,0,9,2,4,4,0,0,40,0,1
39,0,13,0,4,2,0,1,50,0,0
35,1,10,0,4,2,0,1,45,0,1
29,0,11,0,5,2,0,1,40,0,1
27,3,12,2,10,3,4,1,40,0,1
20,0,12,2,8,3,0,0,40,0,1
51,4,14,2,5,1,0,1,40,0,1
45,0,9,3,7,5,4,0,15,0,1
31,0,10,0,1,2,0,1,40,0,1
29,0,9,2,0,1,4,1,40,0,1
56,0,13,0,8,2,0,1,30,4,1
55,1,10,1,0,3,0,0,12,0,0
26,0,10,2,0,1,0,1,20,0,1
46,0,10,0,1,2,0,1,45,0,0
32,4,9,0,2,2,0,1,40,0,1
28,0,9,0,3,2,0,1,40,0,1
27,0,4,2,2,4,0,1,35,31,1
23,0,5,5,1,3,0,1,40,20,1
59,0,6,0,1,2,0,1,40,0,1
26,0,8,2,1,4,3,1,48,31,1
36,0,6,2,6,3,0,1,40,0,1
18,0,9,2,3,1,0,0,15,0,1
33,0,5,1,6,3,0,1,70,0,1
60,1,11,0,10,0,0,0,15,5,0
40,0,9,1,7,5,0,0,48,20,1
48,0,9,0,9,2,0,1,43,0,1
27,1,6,0,1,2,0,1,48,0,1
19,0,10,2,2,1,0,1,20,0,1
38,0,13,0,5,2,0,1,50,0,0
26,0,10,1,1,3,0,1,43,0,1
45,3,11,0,12,2,0,1,40,0,1
20,0,10,2,8,1,0,0,20,0,1
32,3,9,1,1,5,0,1,40,0,1
22,0,10,2,6,1,0,0,13,0,1
22,0,9,2,8,3,0,1,40,0,1
38,5,9,2,2,5,4,0,38,0,1
34,0,9,0,1,2,0,1,50,0,0
46,0,2,4,2,5,3,0,30,20,1
39,0,13,1,4,3,0,0,25,0,1
79,1,9,4,2,3,0,0,24,0,1
24,0,9,2,3,1,0,1,40,24,1
31,0,10,0,1,2,0,1,65,0,1
37,1,13,0,3,2,1,1,77,19,1
23,0,9,2,1,4,0,1,40,0,1
31,0,10,0,10,2,0,1,45,36,1
29,0,13,0,5,2,0,1,40,0,0
22,5,13,2,5,1,0,0,43,0,1
55,4,9,1,2,5,0,0,38,0,1
43,0,9,1,1,4,0,1,40,0,1
23,0,4,2,9,5,3,1,36,20,1
29,0,9,2,8,5,0,1,35,20,1
22,0,11,2,2,4,0,0,40,20,1
22,0,10,2,3,3,0,1,42,0,1
25,0,9,0,4,2,0,1,84,0,0
29,0,10,2,7,1,0,1,45,0,1
25,5,10,2,10,3,4,1,40,0,1
33,3,9,2,4,3,0,0,40,0,1
33,0,13,2,5,3,0,1,40,0,0
31,0,16,2,5,3,0,0,28,0,1
30,4,14,0,5,2,0,1,45,0,0
55,0,13,0,3,2,0,1,40,0,1
36,0,8,2,4,3,0,1,50,0,1
28,0,13,2,3,3,0,1,40,0,0
42,0,14,0,5,2,0,1,40,0,0
51,0,12,1,4,5,0,1,55,5,1
62,4,13,1,5,3,4,0,40,0,1
65,2,10,0,3,2,0,1,35,0,0
23,0,13,0,5,2,0,1,40,0,1
47,0,4,0,1,2,4,1,60,0,0
50,2,9,1,4,5,0,0,40,0,1
32,1,13,0,1,2,0,1,40,0,1
37,3,10,0,7,2,0,1,40,0,1
31,0,9,2,1,5,0,1,40,0,0
76,0,6,4,3,5,4,0,12,0,1
54,0,13,1,3,3,4,0,60,0,1
32,3,13,0,5,2,0,1,40,0,0
31,0,10,2,8,3,0,0,52,0,1
31,3,13,1,12,3,0,1,50,0,0
65,1,15,1,5,3,0,1,40,0,1
30,0,9,0,7,2,0,1,60,22,0
21,0,10,2,5,1,0,0,10,0,1
40,3,14,0,0,2,1,1,40,15,0
26,5,10,2,1,3,0,0,40,0,1
18,0,7,2,2,1,0,0,8,0,1
34,4,9,0,2,2,0,1,50,0,1
44,1,10,2,9,1,0,1,60,0,1
30,0,12,2,0,3,0,0,40,0,1
36,1,13,2,1,1,0,1,40,0,1
31,0,10,0,5,2,0,1,50,0,0
22,0,10,2,3,3,0,1,20,0,1
23,0,9,2,3,1,1,1,40,0,1
49,0,14,0,4,2,0,1,50,0,0
39,1,13,3,1,1,0,1,35,0,1
19,0,10,2,6,1,0,1,16,0,1
30,0,12,0,4,2,0,1,50,0,0
25,0,10,2,1,4,1,0,40,1,1
46,0,9,0,7,2,0,1,40,0,1
37,0,14,0,5,2,0,1,45,0,1
41,3,9,0,2,2,0,1,40,0,1
40,1,10,0,5,2,0,1,20,0,1
44,0,9,1,8,5,0,0,40,0,1
32,0,9,0,7,2,0,1,40,0,1
58,0,9,0,6,2,4,1,20,0,0
48,0,9,0,7,2,0,1,48,0,1
34,0,13,0,4,2,0,1,40,0,1
29,0,11,2,8,1,4,0,40,0,1
46,2,13,0,3,2,0,1,50,0,0
36,4,9,2,10,3,1,1,40,0,1
59,4,13,2,8,3,0,1,38,0,1
29,0,8,0,10,2,0,1,40,20,1
25,0,9,0,7,2,0,1,40,0,1
27,0,12,2,2,3,1,0,35,15,1
48,0,9,0,9,2,0,1,70,0,1
51,3,16,2,5,3,0,0,70,0,0
36,0,9,1,10,3,0,1,45,0,0
42,4,7,1,3,5,0,1,50,3,0
49,5,13,0,8,2,0,1,40,0,0
33,0,10,2,0,1,0,1,20,0,1
40,0,13,1,3,3,0,1,60,0,0
26,0,13,2,5,3,0,0,40,0,1
59,0,9,0,7,2,0,1,30,16,1
30,0,9,2,8,1,0,0,40,0,1
31,4,12,0,8,0,0,0,35,0,1
30,0,13,0,4,2,0,1,50,0,0
27,0,13,2,4,3,0,0,40,0,1
56,0,12,1,8,5,0,0,40,0,1
24,0,9,0,7,2,0,1,40,0,1
47,0,13,1,3,5,0,0,50,0,1
51,0,13,2,5,3,4,1,35,0,1
34,0,9,0,1,2,0,1,45,0,1
47,0,9,1,2,5,4,1,9,0,1
47,0,10,0,8,2,0,1,44,0,0
20,0,10,2,8,5,1,0,40,19,1
31,0,7,1,2,3,0,0,40,0,1
42,0,11,1,2,5,0,0,32,0,1
52,0,3,5,1,4,0,1,40,20,1
56,0,9,4,8,3,0,0,40,0,1
53,0,9,0,1,2,0,1,40,0,0
26,0,10,0,3,2,0,1,50,0,0
81,0,10,1,8,3,0,0,20,0,1
57,3,10,1,5,3,0,1,48,0,0
34,0,9,2,8,3,0,0,40,0,1
24,0,11,2,0,5,4,0,40,0,1
20,0,9,2,2,5,0,1,40,0,1
68,3,10,1,8,4,4,0,40,0,1
60,0,9,3,3,3,0,0,32,0,1
37,3,10,0,1,2,0,1,40,0,1
25,0,4,2,6,5,0,1,40,0,1
36,3,9,0,8,2,0,1,40,0,1
45,0,12,0,1,2,0,1,40,0,1
34,0,10,0,4,2,0,1,60,0,0
31,0,13,3,4,3,0,0,70,0,1
47,1,13,0,9,2,0,1,60,0,1
60,1,9,0,1,2,0,1,42,0,0
75,0,13,0,4,2,0,1,24,0,1
43,4,10,0,12,2,0,1,40,0,1
18,0,9,2,6,1,0,1,40,0,1
25,0,13,2,0,3,1,0,40,15,1
20,0,9,2,8,1,0,0,40,0,1
32,0,9,2,3,3,0,0,50,0,1
57,2,13,0,4,2,0,1,20,0,1
43,0,10,0,10,2,0,1,60,0,0
18,1,9,2,9,4,0,1,40,0,1
41,4,13,3,5,5,4,0,40,0,1
48,0,9,2,7,4,0,1,40,24,1
35,0,9,0,10,2,0,1,90,0,0
41,5,11,0,4,2,0,1,40,0,1
23,0,9,2,1,1,4,0,20,0,1
32,5,13,0,12,2,0,1,45,0,0
33,0,9,2,1,1,0,1,40,36,1
58,0,9,0,7,2,0,1,40,0,1
22,0,10,2,3,4,0,1,65,0,1
33,0,10,1,2,3,0,0,50,0,1
42,1,15,0,5,2,0,1,38,0,0
25,0,9,2,8,1,0,0,40,0,1
39,0,9,0,5,2,0,1,50,0,0
35,0,13,0,3,2,0,1,45,0,0
50,0,10,0,8,0,0,0,38,0,0
49,4,14,0,4,2,0,1,50,0,0
25,4,13,2,5,1,0,1,40,0,1
47,3,10,1,8,5,4,0,40,0,1
46,0,10,0,4,0,0,0,40,0,0
42,5,12,1,5,3,4,1,40,0,1
37,0,7,2,10,3,0,1,60,0,0
25,0,13,2,1,3,0,1,40,20,1
29,0,6,0,1,2,0,1,40,0,1
26,0,10,2,3,3,0,1,45,0,1
45,2,13,0,4,2,0,1,40,0,0
34,0,9,3,4,5,0,0,30,0,1
33,3,12,2,8,5,4,0,40,0,1
43,0,13,0,4,2,0,1,40,0,0
28,0,9,0,1,2,0,1,45,0,1
51,1,10,0,9,2,0,1,75,0,1
21,0,10,2,2,3,0,0,35,0,1
23,0,12,2,2,1,0,0,35,0,1
30,0,9,2,0,3,0,0,40,0,1
46,0,14,0,4,2,0,1,45,0,0
38,2,9,2,9,3,0,1,50,0,1
20,0,9,2,3,3,0,1,40,0,1
36,0,13,0,5,2,0,1,50,0,0
37,1,15,0,5,2,0,1,50,0,0
44,4,14,2,5,3,0,1,42,0,1
33,0,9,0,1,2,0,1,40,0,0
45,4,13,2,4,3,0,1,40,0,1
47,0,10,0,1,2,0,1,40,0,1
54,0,9,0,1,2,1,1,40,0,0
17,0,6,2,2,1,0,1,30,0,1
43,0,9,0,4,0,0,0,36,21,0
45,0,13,4,5,3,0,0,50,0,0
37,0,10,2,8,3,0,0,40,0,1
44,4,11,0,1,2,0,1,40,0,0
55,4,14,4,5,5,0,0,50,0,1
41,0,9,0,7,2,0,1,48,0,1
23,0,13,2,8,1,0,0,40,0,1
38,0,10,2,8,1,4,0,40,0,1
23,0,13,2,6,4,0,0,40,12,1
35,0,9,0,1,2,0,1,40,0,0
18,0,7,2,4,1,0,1,20,0,1
47,0,11,0,2,2,0,1,40,0,1
25,0,10,2,5,3,0,0,8,0,1
41,1,9,0,4,2,0,1,50,0,1
23,0,10,2,8,4,1,0,24,19,1
41,0,9,0,8,0,0,0,40,0,1
26,0,10,0,4,2,0,1,50,0,1
30,4,10,2,8,3,0,1,40,0,1
42,0,10,0,3,2,0,1,40,0,0
35,0,9,1,4,5,0,0,40,0,1
29,0,10,3,0,5,0,0,40,0,1
21,0,10,5,8,1,0,0,15,0,1
48,5,14,1,5,3,0,1,40,0,0
44,1,9,1,10,5,0,1,60,0,1
34,4,5,2,2,1,0,1,40,0,1
19,0,9,2,2,1,0,0,25,0,1
32,0,10,1,1,1,0,1,40,0,0
31,5,12,3,2,5,4,0,40,0,1
25,0,9,0,6,2,0,1,40,0,1
47,3,9,0,8,2,4,1,40,0,0
46,3,7,4,8,3,0,0,40,0,1
18,0,8,2,8,1,0,1,40,0,1
31,0,10,0,8,0,0,0,20,0,1
28,5,9,0,8,1,0,0,40,0,1
38,0,9,0,7,2,0,1,48,0,0
33,2,9,0,1,2,0,1,40,0,0
41,0,11,0,4,2,0,1,40,0,0
46,0,10,0,3,2,0,1,40,0,0
38,4,10,0,5,2,0,1,44,0,1
24,0,13,2,3,3,0,1,60,0,1
49,0,9,0,7,2,0,1,40,0,0
60,3,10,1,5,3,2,0,40,0,1
44,0,13,0,3,2,0,1,60,0,0
63,2,11,0,4,2,0,1,40,0,0
40,0,9,0,3,2,0,1,60,0,0
45,2,10,0,4,2,0,1,50,0,0
49,0,10,0,8,2,0,1,50,0,0
36,0,9,1,3,3,0,0,40,0,1
65,4,9,0,2,2,0,1,8,0,1
41,0,13,4,4,5,0,1,20,0,1
25,0,14,3,2,1,0,0,40,0,1
60,0,11,4,8,3,0,1,40,0,1
17,4,7,2,5,1,0,0,20,3,1
28,0,12,0,4,0,0,0,16,0,0
31,0,12,2,1,1,3,1,50,0,1
47,0,14,2,5,3,0,0,35,0,1
45,1,10,0,10,2,0,1,45,0,1
51,0,13,2,5,3,0,1,40,0,1
23,0,9,2,7,1,4,1,40,0,1
44,1,14,0,4,0,0,0,60,0,0
34,0,9,2,4,4,0,1,50,0,1
19,0,10,2,5,1,0,1,10,0,1
46,5,9,0,10,2,0,1,40,0,1
30,0,16,0,5,2,1,1,40,11,0
37,0,6,0,9,2,0,1,35,20,1
56,0,15,0,5,2,0,1,45,0,0
29,0,9,0,8,2,0,1,45,0,1
46,1,14,0,1,2,0,1,50,0,0
55,0,9,0,1,2,0,1,40,0,1
45,0,13,1,3,3,0,1,48,0,0
34,0,9,5,6,3,0,1,40,31,1
41,0,13,2,8,3,0,1,40,0,1
34,0,15,0,5,2,0,1,50,0,0
27,0,9,2,1,1,4,1,40,0,1
29,0,10,2,6,5,4,1,37,0,1
19,3,8,2,2,1,0,0,30,0,1
47,4,13,0,5,2,0,1,40,0,1
43,2,10,0,4,2,0,1,50,0,0
52,0,11,3,4,5,4,0,60,0,1
33,1,12,1,3,3,0,1,60,0,1
29,0,5,0,10,2,0,1,40,0,1
23,0,9,0,6,2,0,1,40,0,1
23,0,10,2,4,3,0,1,40,0,1
39,0,13,0,4,2,0,1,60,0,1
43,0,3,2,7,5,0,0,40,20,1
31,0,9,0,1,2,0,1,40,0,0
47,2,9,0,1,2,0,1,40,0,0
26,0,9,2,8,3,0,1,60,0,1
58,4,10,2,5,3,0,0,55,0,1
47,2,15,1,5,3,0,1,50,0,0
55,0,13,2,0,4,0,0,38,0,1
26,0,9,0,4,0,0,0,40,0,1
28,0,9,2,7,5,0,0,40,0,1
36,0,9,0,1,2,4,1,40,0,1
40,0,9,0,3,2,0,1,50,0,1
19,0,7,2,2,3,0,1,40,0,1
63,1,13,0,3,2,0,1,40,0,0
42,0,13,0,10,2,0,1,40,0,1
76,0,5,0,12,2,0,1,13,0,1
23,5,11,2,0,3,0,0,40,0,1
38,1,3,2,10,3,0,1,40,0,1
33,5,14,2,5,3,1,1,30,8,1
48,4,14,0,5,2,0,1,40,0,0
56,0,10,1,10,3,0,1,40,0,0
32,0,9,0,7,2,4,1,40,0,1
44,4,10,1,5,5,0,0,25,0,1
27,0,9,1,8,1,4,0,40,0,1
33,3,10,2,4,3,0,1,50,0,1
22,0,3,2,6,3,0,1,40,20,1
44,0,9,0,1,2,0,1,40,0,1
42,0,9,0,10,2,2,1,60,0,1
34,0,10,2,8,3,0,0,40,0,1
45,3,9,0,8,2,0,1,40,0,1
57,2,9,0,3,2,0,1,40,12,1
59,4,13,0,5,2,0,1,40,0,0
33,3,10,0,4,0,4,0,40,0,0
52,0,9,0,9,2,3,1,49,20,1
17,0,8,2,3,1,0,0,15,0,1
29,0,9,2,2,1,0,1,30,4,1
63,1,13,0,3,2,0,1,30,0,0
20,0,10,2,6,3,0,1,24,0,1
42,2,15,0,5,2,0,1,50,0,0
50,1,9,0,9,2,0,1,50,0,1
55,0,9,0,11,0,0,0,30,0,1
27,0,12,0,8,0,4,0,25,0,1
28,0,13,0,4,2,0,1,45,0,1
55,0,11,0,7,2,0,1,45,0,1
44,3,10,0,1,2,0,1,40,0,1
53,5,10,2,12,3,0,0,40,0,1
23,0,9,0,1,2,0,1,40,0,1
25,0,9,1,8,3,0,0,40,0,1
44,5,13,1,5,3,0,0,40,0,1
55,0,14,0,4,2,0,1,40,0,0
48,1,10,0,5,2,0,1,35,0,0
46,0,9,0,1,2,0,1,40,0,1
26,0,10,2,10,3,0,1,40,0,1
30,0,4,3,9,3,0,1,45,20,1
32,0,14,0,5,2,0,1,40,0,0
52,0,9,0,4,2,0,1,48,0,1
52,0,9,0,3,2,0,1,50,0,0
39,0,9,3,3,3,0,0,47,0,1
57,4,13,0,5,2,0,1,40,0,0
21,0,9,2,1,1,0,1,40,0,1
22,5,10,2,2,1,0,1,10,0,1
26,0,10,0,7,2,0,1,40,0,1
26,5,10,0,2,2,0,1,40,0,1
44,0,11,0,4,2,4,1,40,0,0
42,0,10,1,8,3,0,0,30,0,1
40,0,10,0,10,2,0,1,43,0,1
22,0,7,2,1,1,0,1,45,0,1
62,0,9,0,1,2,0,1,45,0,0
44,0,10,0,1,2,0,1,40,0,1
33,1,2,5,1,3,0,1,40,20,1
45,0,9,0,4,2,0,1,50,0,1
18,0,7,0,6,1,0,1,40,0,1
32,4,10,2,1,3,0,1,40,0,1
33,0,16,2,5,3,0,0,60,0,0
20,0,10,2,5,1,0,1,15,0,1
68,1,9,0,9,2,0,1,20,0,1
61,0,4,0,3,2,0,1,50,0,0
48,0,16,0,5,2,0,1,40,0,0
45,0,9,0,3,2,0,1,40,0,1
36,1,9,0,3,0,0,0,40,0,0
32,3,9,2,2,1,4,0,32,0,1
35,0,13,1,2,3,0,0,40,0,1
39,0,9,0,1,2,0,1,40,0,1
53,0,4,0,7,2,0,1,40,0,1
30,0,10,3,3,5,4,0,16,0,1
40,0,13,1,12,3,0,1,45,0,1
25,0,10,2,8,3,4,0,40,18,1
41,0,9,2,3,3,4,0,60,0,1
52,1,9,0,9,2,0,1,98,0,0
33,0,9,0,1,2,0,1,40,0,1
28,0,9,2,1,1,0,1,40,0,1
25,1,9,0,1,2,0,1,40,0,0
53,0,10,0,3,2,0,1,55,0,1
44,0,2,2,2,1,0,1,10,0,1
35,0,9,1,4,5,0,0,40,0,1
38,0,10,1,1,1,0,1,58,17,1
34,0,9,0,7,2,0,1,40,0,1
33,0,9,1,7,3,0,0,40,0,1
24,5,10,0,8,0,0,0,45,0,1
65,4,9,4,2,5,4,0,25,0,1
29,0,12,0,3,2,0,1,60,0,1
39,2,15,0,5,2,0,1,65,0,0
46,4,10,0,12,2,0,1,40,0,0
37,0,4,0,9,2,0,1,60,0,1
47,5,14,0,4,2,0,1,47,0,0
62,0,10,0,2,2,0,1,40,0,1
54,1,9,0,3,2,0,1,60,0,1
90,0,10,2,2,3,1,1,35,0,1
33,0,12,5,1,3,0,1,20,0,1
57,0,10,0,4,2,0,1,45,0,1
25,0,12,2,1,1,0,1,40,0,1
44,2,10,0,3,2,0,1,50,0,0
52,0,13,5,2,3,0,1,50,0,1
21,0,10,2,7,1,0,1,40,0,1
31,0,9,2,2,5,4,1,18,0,1
39,0,14,0,10,2,0,1,40,17,1
59,3,9,4,7,5,0,0,40,0,1
29,1,9,0,4,2,0,1,55,0,1
49,0,4,2,5,4,4,1,45,0,1
34,0,5,0,1,2,0,1,40,0,1
22,0,13,2,3,3,0,1,40,0,1
32,0,13,0,3,2,3,1,40,3,1
39,5,9,1,2,5,4,0,40,0,1
46,0,14,0,5,2,0,1,60,0,1
50,0,9,0,1,2,0,1,40,0,0
34,0,9,2,2,3,0,1,40,0,1
28,4,14,0,5,0,0,0,55,0,1
18,0,8,2,3,1,0,0,24,0,1
20,0,9,2,3,3,0,1,30,0,1
20,0,9,2,7,4,0,0,40,0,1
55,5,11,4,4,3,2,0,38,0,1
22,0,10,2,3,1,4,0,40,0,1
60,1,14,0,4,2,0,1,40,0,1
40,0,6,1,1,3,0,1,50,0,1
47,5,10,0,8,0,0,0,30,0,1
23,0,13,2,4,3,0,0,35,4,1
57,4,9,4,10,3,0,0,40,0,1
52,0,7,0,2,2,0,1,40,0,1
42,0,4,4,1,5,0,1,40,0,1
25,0,12,2,6,1,0,1,20,0,1
49,2,9,0,8,0,0,0,40,0,0
41,3,10,2,12,1,0,1,40,0,1
40,5,11,0,2,2,4,1,30,0,1
38,0,13,0,4,2,0,1,55,0,0
58,0,9,2,10,1,0,1,40,4,1
26,0,13,2,2,3,4,0,35,0,1
57,0,6,1,8,4,0,0,70,5,1
28,0,9,0,3,2,0,1,60,0,1
42,0,9,3,3,5,0,0,40,0,1
28,0,10,2,4,3,0,1,55,0,1
39,1,5,0,1,2,0,1,40,0,1
28,0,9,0,7,2,4,1,40,0,1
42,0,9,0,7,2,0,1,48,0,0
51,1,10,1,3,5,0,0,50,0,1
27,0,10,2,8,3,0,0,39,0,1
41,0,9,1,8,5,0,0,43,0,1
28,0,13,0,1,2,0,1,40,0,1
54,1,10,1,9,5,0,0,30,0,0
49,0,9,0,8,0,0,0,30,0,1
47,0,14,0,4,2,0,1,40,0,0
27,0,10,0,1,2,0,1,49,0,1
42,4,13,0,5,0,0,0,45,0,0
32,0,9,0,8,0,4,0,40,0,1
32,4,9,0,2,2,0,1,41,0,1
27,0,14,2,3,1,0,1,40,0,1
29,0,9,0,1,2,0,1,40,0,0
22,0,11,2,5,3,0,1,30,0,1
41,3,9,0,8,2,0,1,40,0,0
49,4,10,0,6,2,0,1,40,0,0
58,1,9,0,9,2,0,1,50,0,1
41,1,9,0,9,2,0,1,40,0,0
26,0,5,0,1,2,0,1,35,0,1
21,0,9,2,3,3,0,1,55,0,1
37,0,13,0,4,2,0,1,50,0,0
23,0,13,2,3,1,0,1,20,0,1
42,1,10,0,4,2,0,1,40,0,0
25,0,9,0,3,1,0,1,26,0,0
67,0,10,1,8,3,0,0,40,0,1
41,4,9,1,10,3,4,0,38,0,1
49,4,14,0,5,0,0,0,50,0,0
18,0,7,2,1,1,0,1,35,0,1
25,0,3,0,6,1,0,1,40,0,1
43,5,15,1,5,3,0,1,50,0,1
38,0,16,0,4,0,0,0,36,0,0
65,1,13,0,3,2,0,1,15,0,1
66,0,11,4,5,3,0,0,35,0,1
33,0,7,2,10,3,4,1,60,0,1
51,0,9,0,8,0,4,0,38,0,1
27,2,9,0,1,2,0,1,40,0,1
17,0,8,2,2,1,0,0,16,0,1
32,0,13,0,4,2,0,1,45,0,0
38,0,9,0,7,2,0,1,40,12,0
43,4,10,1,8,5,0,0,40,0,1
40,5,16,0,5,2,1,1,40,27,0
63,0,13,0,3,2,0,1,35,0,1
42,0,12,1,8,5,0,0,40,0,1
43,3,13,2,4,3,0,1,40,0,0
41,4,15,0,5,2,0,1,45,0,0
17,0,6,2,5,1,0,1,20,0,1
30,1,9,2,1,3,0,1,40,0,1
30,0,13,2,5,3,0,1,50,13,1
22,0,10,2,2,3,0,1,25,0,1
28,0,9,2,2,5,4,0,52,0,1
24,0,10,2,3,4,4,0,40,0,1
47,0,6,0,7,2,0,1,40,0,0
